################################################################
# ThreatFox IOCs: recent additions - CSV format                #
# Last updated: 2024-06-16 20:49:38 UTC                        #
#                                                              #
# Terms Of Use: https://threatfox.abuse.ch/faq/#tos            #
# For questions please contact threatfox [at] abuse.ch         #
################################################################
#
# "first_seen_utc","ioc_id","ioc_value","ioc_type","threat_type","fk_malware","malware_alias","malware_printable","last_seen_utc","confidence_level","reference","tags","anonymous","reporter"
"2024-06-16 20:49:38", "1285619", "homeimageidea.com", "domain", "botnet_cc", "win.plugx", "Destroy RAT,Kaba,Korplug,Sogu,TIGERPLUG,RedDelta", "PlugX", "", "50", "https://jp.security.ntt/tech_blog/controlplug", "darkpeony,OperationControlPlug", "0", "Rony"
"2024-06-15 11:15:51", "1285034", "178.73.192.10:2000", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/178.73.192.10", "AsyncRAT,PORTLANE www.portlane.com", "0", "drb_ra"
"2024-06-15 11:15:47", "1285033", "128.90.113.241:9999", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/128.90.113.241", "AsyncRAT,PARAD-40-ASN", "0", "drb_ra"
"2024-06-15 11:15:35", "1285032", "94.156.8.181:8888", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/94.156.8.181", "AsyncRAT,NETRESEARCH", "0", "drb_ra"
"2024-06-15 11:15:34", "1285031", "94.156.8.181:7777", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/94.156.8.181", "AsyncRAT,NETRESEARCH", "0", "drb_ra"
"2024-06-15 11:15:29", "1285030", "142.11.201.125:8716", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/142.11.201.125", "AsyncRAT,HOSTWINDS", "0", "drb_ra"
"2024-06-15 11:15:28", "1285029", "142.11.201.125:8715", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/142.11.201.125", "AsyncRAT,HOSTWINDS", "0", "drb_ra"
"2024-06-15 11:15:24", "1285028", "142.202.240.93:8888", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/142.202.240.93", "1GSERVERS,AsyncRAT", "0", "drb_ra"
"2024-06-15 11:15:23", "1285027", "142.202.240.93:7777", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "2024-06-16 18:50:42", "50", "https://search.censys.io/hosts/142.202.240.93", "1GSERVERS,AsyncRAT", "0", "drb_ra"
"2024-06-15 11:15:19", "1285026", "136.243.111.71:3000", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/136.243.111.71", "AsyncRAT,HETZNER-AS", "0", "drb_ra"
"2024-06-15 11:15:18", "1285025", "136.243.111.71:888", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/136.243.111.71", "AsyncRAT,HETZNER-AS", "0", "drb_ra"
"2024-06-15 11:15:14", "1285024", "45.83.31.241:80", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/45.83.31.241", "AsyncRAT,RELIABLESITE", "0", "drb_ra"
"2024-06-15 11:15:10", "1285023", "95.216.41.33:83", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/95.216.41.33", "AsyncRAT,HETZNER-AS", "0", "drb_ra"
"2024-06-15 11:15:06", "1285022", "172.81.60.16:443", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/172.81.60.16", "AsyncRAT,DYNU", "0", "drb_ra"
"2024-06-15 11:14:59", "1285021", "93.123.39.166:2222", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/93.123.39.166", "AsyncRAT,NETRESEARCH", "0", "drb_ra"
"2024-06-15 11:14:53", "1285020", "45.126.209.49:5555", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/45.126.209.49", "AsyncRAT,RELIABLESITE", "0", "drb_ra"
"2024-06-15 11:14:49", "1285019", "108.165.237.196:7707", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/108.165.237.196", "AsyncRAT,RELIABLESITE", "0", "drb_ra"
"2024-06-15 11:14:46", "1285018", "51.89.207.240:8088", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/51.89.207.240", "AsyncRAT,OVH", "0", "drb_ra"
"2024-06-15 11:14:43", "1285017", "154.194.50.163:6606", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/154.194.50.163", "1GSERVERS,AsyncRAT", "0", "drb_ra"
"2024-06-15 11:14:40", "1285016", "135.181.65.141:4099", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/135.181.65.141", "AsyncRAT,HETZNER-AS", "0", "drb_ra"
"2024-06-15 11:14:36", "1285015", "104.238.173.66:6606", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/104.238.173.66", "AS-CHOOPA,AsyncRAT", "0", "drb_ra"
"2024-06-15 11:14:29", "1285014", "94.156.8.54:9999", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/94.156.8.54", "AsyncRAT,NETRESEARCH", "0", "drb_ra"
"2024-06-15 11:14:24", "1285013", "157.254.223.212:80", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/157.254.223.212", "AsyncRAT,AYSTOR", "0", "drb_ra"
"2024-06-15 11:14:20", "1285012", "41.216.188.58:8808", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "50", "https://search.censys.io/hosts/41.216.188.58", "AsyncRAT,PRIVATEHOSTING-NET", "0", "drb_ra"
"2024-06-15 11:13:13", "1285011", "3.26.159.73:8888", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "50", "https://search.censys.io/hosts/3.26.159.73", "AMAZON-02,Supershell", "0", "drb_ra"
"2024-06-15 11:11:10", "1285010", "185.228.235.158:443", "ip:port", "botnet_cc", "win.deimos", "None", "Deimos", "", "50", "https://search.censys.io/hosts/185.228.235.158", "AS56971 AS56971 Cloud,Deimos", "0", "drb_ra"
"2024-06-15 11:10:18", "1285009", "185.237.165.180:47454", "ip:port", "botnet_cc", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "100", "None", "RedLineStealer", "0", "abuse_ch"
"2024-06-15 10:03:30", "1285008", "8.217.21.161:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "ALIBABA-CN-NET Alibaba US Technology Co. Ltd.,CobaltStrike,cs-watermark-391144938", "0", "drb_ra"
"2024-06-15 10:03:29", "1285007", "https://8.217.21.161/jquery-3.3.1.min.js", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "ALIBABA-CN-NET Alibaba US Technology Co. Ltd.,CobaltStrike,cs-watermark-391144938", "0", "drb_ra"
"2024-06-15 08:41:24", "1285006", "http://119.28.153.200:6666/pixel", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-305419896,Tencent Building Kejizhongyi Avenue", "0", "drb_ra"
"2024-06-15 08:41:00", "1285005", "http://39.100.103.175:8088/mall_100_100.html", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-666666666,Hangzhou Alibaba Advertising Co.Ltd.", "0", "drb_ra"
"2024-06-15 08:40:46", "1285004", "http://38.14.250.235:7777/pixel", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "AROSSCLOUD INC.,CobaltStrike,cs-watermark-100000", "0", "drb_ra"
"2024-06-15 08:40:30", "1285003", "http://47.108.182.174/push", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-100000,Hangzhou Alibaba Advertising Co.Ltd.", "0", "drb_ra"
"2024-06-15 08:40:18", "1285002", "34.146.210.28:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-987654321,Google LLC", "0", "drb_ra"
"2024-06-15 08:40:16", "1285001", "https://web.windowsupdate.shop/jquery-3.3.1.min.js", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-987654321,Google LLC", "0", "drb_ra"
"2024-06-15 08:40:11", "1285000", "116.205.189.153:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-666666666,Huawei Cloud Service data center", "0", "drb_ra"
"2024-06-15 08:40:10", "1284999", "http://116.205.189.153/pixel", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-666666666,Huawei Cloud Service data center", "0", "drb_ra"
"2024-06-15 08:40:00", "1284998", "http://123.58.220.97:8087/load", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-100000,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED", "0", "drb_ra"
"2024-06-15 08:39:40", "1284997", "http://119.28.153.200:7788/match", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-305419896,Tencent Building Kejizhongyi Avenue", "0", "drb_ra"
"2024-06-15 08:39:36", "1284996", "45.32.52.84:80", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2024-06-16 21:07:20", "100", "None", "CobaltStrike,cs-watermark-1234567890,The Constant Company LLC", "0", "drb_ra"
"2024-06-15 08:39:35", "1284995", "http://45.32.52.84/updates.rss", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-1234567890,The Constant Company LLC", "0", "drb_ra"
"2024-06-15 08:39:31", "1284994", "https://124.220.167.247/cx", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-391144938,Shenzhen Tencent Computer Systems Company Limited", "0", "drb_ra"
"2024-06-15 08:39:17", "1284993", "92.118.112.188:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-987654321,GLOBAL INTERNET SOLUTIONS LLC", "0", "drb_ra"
"2024-06-15 08:39:16", "1284991", "https://whole-girl-gw.aws-usw2.cloud-ara.tyk.io/api/v2/login", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-987654321,GLOBAL INTERNET SOLUTIONS LLC", "0", "drb_ra"
"2024-06-15 08:39:16", "1284992", "whole-girl-gw.aws-usw2.cloud-ara.tyk.io", "domain", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "2024-06-16 21:06:50", "100", "None", "CobaltStrike,cs-watermark-987654321,GLOBAL INTERNET SOLUTIONS LLC", "0", "drb_ra"
"2024-06-15 08:38:57", "1284990", "http://123.58.220.97:8089/ptj", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-100000,UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED", "0", "drb_ra"
"2024-06-15 08:06:03", "1284963", "https://fabguk.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:06:03", "1284964", "https://jowqem.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:06:03", "1284965", "https://kozwix.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:06:02", "1284966", "https://zubpiq.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:06:01", "1284967", "https://lofyam.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:06:01", "1284968", "https://rexqaf.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:06:00", "1284969", "https://wojvuz.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:06:00", "1284970", "https://kipfeg.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:06:00", "1284971", "https://zembix.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:06:00", "1284972", "https://juvqat.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:59", "1284973", "https://kezxof.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:59", "1284974", "https://podguf.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:58", "1284975", "https://zuclav.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:58", "1284976", "https://yubtaz.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:56", "1284978", "https://fuxjeb.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:55", "1284977", "https://qexwip.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:54", "1284979", "https://vopriz.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:54", "1284981", "https://jizxeb.top/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:53", "1284980", "https://gupbey.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:53", "1284982", "https://qunloz.xyz/MGI1MTY1OWRjMDc4/", "url", "botnet_cc", "apk.coper", "ExobotCompact,Octo", "Coper", "", "80", "None", "apk,Coper", "0", "myonium1"
"2024-06-15 08:05:15", "1284989", "51.77.113.177:7707", "ip:port", "botnet_cc", "win.asyncrat", "None", "AsyncRAT", "", "100", "None", "AsyncRAT,RAT", "0", "abuse_ch"
"2024-06-15 07:55:17", "1284988", "145.239.230.233:4040", "ip:port", "botnet_cc", "jar.strrat", "None", "STRRAT", "", "100", "None", "STRRAT", "0", "abuse_ch"
"2024-06-15 07:48:27", "1284987", "http://60.204.134.21/fwlink", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-0,HWCSNET Huawei Cloud Service data center", "0", "drb_ra"
"2024-06-15 07:48:17", "1284986", "http://134.122.75.115:26/visit.js", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-987654321,DigitalOcean LLC", "0", "drb_ra"
"2024-06-15 07:46:05", "1284985", "https://121.36.105.186/claim/servlets-examples/I2I52XQKQQZF", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-666666666,Huawei Cloud Service data center", "0", "drb_ra"
"2024-06-15 07:43:22", "1284984", "http://20.83.148.22:5000/mlu/forum.php", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "100", "None", "CobaltStrike,cs-watermark-1740361778,MICROSOFT-CORP-MSN-AS-BLOCK", "0", "drb_ra"
"2024-06-15 07:10:03", "1284983", "http://82.156.199.229:40001/NQtJ", "url", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "75", "https://bazaar.abuse.ch/sample/d7dc25e8d2a60f5d88c5731fcff3231f4246e3c0791c06fe9c54bed27ea61097/", "cobaltstrike", "0", "abuse_ch"
"2024-06-15 07:05:15", "1284962", "82.156.199.229:40001", "ip:port", "botnet_cc", "win.meterpreter", "None", "Meterpreter", "", "100", "None", "Meterpreter", "0", "abuse_ch"
"2024-06-15 06:50:34", "1284961", "57.155.50.252:443", "ip:port", "botnet_cc", "win.pikabot", "None", "Pikabot", "", "50", "https://search.censys.io/hosts/57.155.50.252", "MICROSOFT-CORP-MSN-AS-BLOCK,Pikabot", "0", "drb_ra"
"2024-06-15 06:49:44", "1284960", "119.42.146.179:8888", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "50", "https://search.censys.io/hosts/119.42.146.179", "NETSEC-HK Netsec Limited,Supershell", "0", "drb_ra"
"2024-06-15 06:49:22", "1284959", "43.132.120.112:8888", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "50", "https://search.censys.io/hosts/43.132.120.112", "Supershell,TENCENT-NET-AP-CN Tencent Building Kejizhongyi Avenue", "0", "drb_ra"
"2024-06-15 06:49:03", "1284958", "46.246.4.13:8000", "ip:port", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "50", "https://search.censys.io/hosts/46.246.4.13", "DcRat,PORTLANE www.portlane.com", "0", "drb_ra"
"2024-06-15 06:48:45", "1284957", "196.64.174.125:995", "ip:port", "botnet_cc", "win.qakbot", "Oakboat,Pinkslipbot,Qbot,Quakbot", "QakBot", "", "50", "https://search.censys.io/hosts/196.64.174.125", "MT-MPLS,Qakbot", "0", "drb_ra"
"2024-06-15 06:48:26", "1284956", "5.252.176.53:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "", "50", "https://search.censys.io/hosts/5.252.176.53", "Havoc,MIVOCLOUD", "0", "drb_ra"
"2024-06-15 06:48:22", "1284955", "52.170.209.28:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "", "50", "https://search.censys.io/hosts/52.170.209.28", "Havoc,MICROSOFT-CORP-MSN-AS-BLOCK", "0", "drb_ra"
"2024-06-15 06:48:17", "1284954", "100.27.0.53:443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "", "50", "https://search.censys.io/hosts/100.27.0.53", "AMAZON-AES,Havoc", "0", "drb_ra"
"2024-06-15 06:48:00", "1284953", "45.88.91.78:8443", "ip:port", "botnet_cc", "win.havoc", "Havokiz", "Havoc", "", "50", "https://search.censys.io/hosts/45.88.91.78", "Havoc,VIRTUO", "0", "drb_ra"
"2024-06-15 06:47:37", "1284952", "94.156.67.3:8080", "ip:port", "botnet_cc", "win.bianlian", "None", "BianLian", "", "50", "https://search.censys.io/search?resource=hosts&q=services.certificate%3A%222c9f60063e46b4477eb834f578346ff1b5e251c29c96d0ce540d6b04bc73f488%22", "Bianlian Go Trojan,LIMENET", "0", "drb_ra"
"2024-06-15 06:46:43", "1284951", "121.227.168.77:10250", "ip:port", "botnet_cc", "win.deimos", "None", "Deimos", "", "50", "https://search.censys.io/hosts/121.227.168.77", "CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK CHINATELECOM Jiangsu province Suzhou 5G network,Deimos", "0", "drb_ra"
"2024-06-15 06:46:36", "1284950", "121.227.168.76:10250", "ip:port", "botnet_cc", "win.deimos", "None", "Deimos", "", "50", "https://search.censys.io/hosts/121.227.168.76", "CHINATELECOM-JIANGSU-SUZHOU-5G-NETWORK CHINATELECOM Jiangsu province Suzhou 5G network,Deimos", "0", "drb_ra"
"2024-06-15 06:46:17", "1284949", "44.234.240.58:7443", "ip:port", "botnet_cc", "unknown", "None", "Unknown malware", "", "50", "https://search.censys.io/hosts/44.234.240.58", "AMAZON-02,Mythic", "0", "drb_ra"
"2024-06-15 06:45:33", "1284948", "163.69.88.244:31337", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "50", "https://search.censys.io/hosts/163.69.88.244", "Sliver,SOFTLAYER", "0", "drb_ra"
"2024-06-15 06:45:31", "1284947", "163.69.88.244:10001", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "50", "https://search.censys.io/hosts/163.69.88.244", "Sliver,SOFTLAYER", "0", "drb_ra"
"2024-06-15 06:40:05", "1284946", "http://220.165.229.239:56532/Mozi.m", "url", "payload_delivery", "elf.mozi", "None", "Mozi", "", "50", "None", "None", "0", "sicehicetf"
"2024-06-15 06:25:17", "1284945", "173.195.100.190:1912", "ip:port", "botnet_cc", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "100", "None", "RedLineStealer", "0", "abuse_ch"
"2024-06-15 05:50:14", "1284944", "http://751120cm.n9shteam2.top/TorequestAuthlongpollServerSqlasyncuniversalPublic.php", "url", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "100", "None", "DCRat", "0", "abuse_ch"
"2024-06-15 05:20:14", "1284943", "http://a0992098.xsph.ru/28ebda70.php", "url", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "100", "None", "DCRat", "0", "abuse_ch"
"2024-06-15 05:13:22", "1284940", "finasterideanswers.com", "domain", "botnet_cc", "win.plugx", "Destroy RAT,Kaba,Korplug,Sogu,TIGERPLUG,RedDelta", "PlugX", "", "50", "https://jp.security.ntt/tech_blog/controlplug", "darkpeony,OperationControlPlug", "0", "Rony"
"2024-06-15 05:13:22", "1284941", "abecopiers.com", "domain", "botnet_cc", "win.plugx", "Destroy RAT,Kaba,Korplug,Sogu,TIGERPLUG,RedDelta", "PlugX", "", "50", "https://jp.security.ntt/tech_blog/controlplug", "darkpeony,OperationControlPlug", "0", "Rony"
"2024-06-15 05:13:22", "1284942", "tigermm.com", "domain", "botnet_cc", "win.plugx", "Destroy RAT,Kaba,Korplug,Sogu,TIGERPLUG,RedDelta", "PlugX", "", "50", "https://jp.security.ntt/tech_blog/controlplug", "darkpeony,OperationControlPlug", "0", "Rony"
"2024-06-15 03:30:12", "1284939", "http://a0993204.xsph.ru/23eae96c.php", "url", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "100", "None", "DCRat", "0", "abuse_ch"
"2024-06-15 01:10:15", "1284938", "http://cq83230.tw1.ru/_Defaultwindows.php", "url", "botnet_cc", "win.dcrat", "DarkCrystal RAT", "DCRat", "", "100", "None", "DCRat", "0", "abuse_ch"
"2024-06-15 00:25:14", "1284937", "45.61.59.110:14462", "ip:port", "botnet_cc", "win.redline_stealer", "RECORDSTEALER", "RedLine Stealer", "", "100", "None", "RedLineStealer", "0", "abuse_ch"
"2024-06-15 00:10:42", "1284936", "156.242.43.195:50050", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 00:09:29", "1284935", "156.242.47.213:50050", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 00:07:44", "1284934", "49.232.29.245:31337", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "80", "None", "c2,sliver", "0", "malpulse"
"2024-06-15 00:06:57", "1284933", "208.85.22.155:443", "ip:port", "botnet_cc", "win.sliver", "None", "Sliver", "", "80", "None", "c2,sliver", "0", "malpulse"
"2024-06-15 00:03:35", "1284932", "175.178.236.113:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 00:03:29", "1284931", "156.242.45.205:4396", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 00:03:22", "1284930", "38.147.171.208:443", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 00:03:20", "1284929", "156.242.40.202:4396", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
"2024-06-15 00:02:57", "1284928", "139.155.68.35:1521", "ip:port", "botnet_cc", "win.cobalt_strike", "Agentemis,BEACON,CobaltStrike,cobeacon", "Cobalt Strike", "", "80", "None", "c2,cobalt_strike", "0", "malpulse"
